Time (s),Amplitude
112.41928673,0
112.41928673,1489
112.43651938,0
112.45524049,1566
112.46470451,0
112.47295427,1623
112.48323560,0
112.48617840,1665
112.50303054,0
112.50303054,1657
112.51952052,0
112.51952052,1785
112.53622365,0
112.55307317,1819
112.55307317,0
112.56931496,1917
112.58503628,0
112.59266114,1966
112.60463190,0
112.61472988,2027
112.61895561,0
112.61895561,2067
112.63565922,0
112.65153098,2155
112.65222383,0
112.66882443,2047
112.68483758,0
112.68867087,2080
112.70453358,0
112.71270466,2135
112.71888113,0
112.73450708,2167
112.73615742,0
112.75210881,2206
112.75210881,0
112.76896024,2245
112.78490853,0
112.78620267,2274
112.80263090,0
112.80263090,2253
112.81922221,0
112.83490229,2238
112.83603740,0
112.85224819,2247
112.85224819,0
112.86924577,2204
112.88486743,0
112.88566232,2161
112.90154171,0
112.90241122,2192
112.91895080,0
112.91895080,2192
112.93553257,0
112.95198107,2182
112.95198107,0
112.96848059,2179
112.98410845,0
112.98509383,2235
113.00173903,0
113.00173903,2288
113.01831436,0
113.03459740,2318
113.03513789,0
113.05166626,2320
113.05166626,0
113.06839538,2336
113.08499670,0
113.08499670,2385
113.10167146,0
113.10167146,2391
113.11824346,0
113.11824346,2384
113.13535166,0
113.15169168,2369
113.15169168,0
113.16871572,2355
113.18452144,0
113.18497777,2383
113.20184612,0
113.20184612,2391
113.22441077,0
113.23442817,2361
113.23540044,0
113.25187230,2379
113.25187230,0
113.26872015,2355
113.28447509,0
113.28528929,2359
113.30187631,0
113.30187631,2363
113.31856084,0
113.33440113,2357
113.33530378,0
113.35205913,2341
113.35205913,0
113.36853194,2282
113.38516283,0
113.38516283,2345
113.40191984,0
113.40191984,2343
113.41866469,0
113.41866469,2338
113.43510294,0
113.45148849,2325
113.45148849,0
113.46803236,2353
113.48365951,0
113.49373269,2368
113.50163031,0
113.50163031,2311
113.51830411,0
113.53475976,2320
113.53475976,0
113.55116916,2262
113.55116916,0
113.56785727,2285
113.58453870,0
113.58453870,2256
113.60472655,0
113.61473060,2338
113.62472701,0
113.63272548,2330
113.64472938,0
113.65473032,2320
113.66207385,0
113.67272544,2313
113.68458843,0
113.69469595,2329
113.70472813,0
113.71272540,2302
113.72472668,0
113.73474073,2300
113.74472666,0
113.75238538,2333
113.76472616,0
113.77472925,2288
113.78469348,0
113.79272532,2314
113.80472636,0
113.81472850,2293
113.82472658,0
113.83272529,2245
113.84472680,0
113.85473394,2298
113.86473179,0
113.87273359,2170
113.88473749,0
113.89473534,2263
113.90473580,0
113.91273546,2258
113.92473769,0
113.93474054,2185
113.94273877,0
113.95473957,2187
113.96474457,0
113.97474146,2158
113.98274159,0
113.99474192,2167
114.00474358,0
114.01474285,2137
114.02472639,0
114.03272486,2045
114.04472613,0
114.05472803,2084
114.06472659,0
114.07272506,2039
114.08442450,0
114.09473467,1949
114.10472608,0
114.11272502,1919
114.12472630,0
114.13438249,1808
114.14472580,0
114.15272474,1789
114.16472602,0
114.17498708,1765
114.18433928,0
114.19272494,1698
114.20472717,17
114.21472788,1625
114.22272682,32
114.23272467,1677
114.24472666,53
114.25472856,1565
114.26472664,71
114.27272511,1522
114.28425741,89
114.29472971,1476
114.30472732,112
114.31272483,1426
114.32472897,130
114.33520699,1425
114.34474230,149
114.35284424,1370
114.36472726,176
114.37472773,1325
114.38516665,200
114.39272475,1287
114.40472698,215
114.41472793,1230
114.42472720,243
114.43272471,1147
114.44472718,297
114.45472884,1058
114.46472716,321
114.47272468,937
114.48507047,368
114.49472761,881
114.50472784,431
114.51272488,816
114.52472711,470
114.53508687,768
114.54470944,503
114.55270934,704
114.56470966,553
114.57471132,611
114.58471322,592
114.59271383,586
114.60471463,625
114.61471510,545
114.62471581,663
114.63271737,496
114.64471602,724
114.65472221,581
114.66471720,770
114.67271924,455
114.68472147,826
114.69472694,443
114.70472383,890
114.71272063,395
114.72472191,966
114.73508072,354
114.74508142,1009
114.75208163,274
114.76408195,1067
114.77408242,253
114.78128290,1139
114.79428363,214
114.80228686,1182
114.81428695,131
114.82428670,1222
114.83428979,58
114.84228826,1274
114.85472536,0
114.86472821,1334
114.87472534,0
114.88271809,1376
114.89472532,0
114.90472770,1438
114.91472721,0
114.92239213,1509
114.93468070,0
114.94472742,1574
114.95472527,0
114.96272421,1605
114.97472548,0
114.98462987,1663
114.99472570,0
115.00272417,1706
115.01472521,0
115.02472734,1777
115.03458548,0
115.04272437,1828
115.05472589,0
115.06469226,1872
115.07472491,0
115.08254194,1923
115.09472513,0
115.10472727,1985
115.11472511,0
115.12256813,1947
115.13456917,0
115.14472723,2110
115.15407443,0
115.16275358,2167
115.17472577,0
115.18445468,2173
115.19472480,0
115.20272398,2226
115.21472597,0
115.22472715,2260
115.23417616,0
115.24272418,2276
115.25472569,0
115.26472735,2277
115.27472568,0
115.28236532,2284
115.29472494,0
115.30472708,2257
115.31472492,0
115.32272387,2253
115.33432484,0
115.34472680,2243
115.35472584,0
115.36272407,2224
115.37458873,0
115.38460422,2240
115.39472651,0
115.40292788,2256
115.41472483,0
115.42450237,2212
115.43450403,0
115.44250298,2263
115.45474291,0
115.46467948,2259
115.47468233,0
115.48268318,2271
115.49468303,0
115.50468493,2264
115.51468563,0
115.52268577,2385
115.53468776,0
115.54468775,2382
115.55468750,0
115.56268954,2384
115.57469320,0
115.58469176,2389
115.59469414,0
115.60269380,2387
115.61472583,0
115.62341452,2416
115.63450098,0
115.64472628,2415
115.65456676,0
115.66272426,2394
115.67472458,0
115.68401551,2412
115.69473147,0
115.70272470,2416
115.71472430,0
115.72472668,2391
115.73496771,0
115.74272323,2416
115.75472450,0
115.76451015,2402
115.77451134,0
115.78251266,2384
115.79451251,0
115.80451298,2411
115.81251574,0
115.82451701,2437
115.83451533,0
115.84451604,2428
115.85251951,0
115.86452055,2422
115.87452197,0
115.88452077,2416
115.89452314,0
115.90252233,2397
115.91452241,0
115.92452288,2415
115.93452477,0
115.94252324,2431
115.95452666,0
115.96452522,2407
115.97452569,0
115.98252988,2401
115.99472475,0
116.00140405,2411
116.01472425,0
116.02272320,2402
116.03419065,0
116.04418349,2405
116.05418491,0
116.06218529,2384
116.07419229,0
116.08465910,2416
116.09472442,0
116.10272384,2417
116.11472631,0
116.12472630,2389
116.13472438,0
116.14273024,2371
116.15471244,0
116.16472602,2381
116.17472386,0
116.18258047,2376
116.19434142,0
116.20434213,2391
116.21434259,0
116.22234344,2395
116.23434734,0
116.24434614,2370
116.25434756,0
116.26234722,2384
116.27434826,0
116.28435302,2355
116.29435039,0
116.30434966,2384
116.31435013,0
116.32235074,2371
116.33435583,0
116.34497571,2357
116.35472441,0
116.36272287,2368
116.37472582,0
116.38472581,2333
116.39472389,0
116.40272284,2262
116.41472793,0
116.42472959,2235
116.43473172,0
116.44273162,2256
116.45473218,0
116.46473217,2259
116.47373295,0
116.48273659,2247
116.49473429,0
116.50473523,2161
116.51473689,0
116.52273726,2198
116.53473997,0
116.54473948,2162
116.55473924,0
116.56274033,2160
116.57472348,0
116.58488846,2096
116.59488821,0
116.60272217,2068
116.61487579,0
116.62472558,2032
116.63472366,0
116.64272285,1987
116.65472388,0
116.66302443,1922
116.67472339,0
116.68472600,1968
116.69472337,0
116.70272279,1874
116.71443415,0
116.72444034,1807
116.73472357,0
116.74272466,1774
116.75472665,0
116.76472664,1728
116.77472782,16
116.78273177,1670
116.79472947,27
116.80472898,1535
116.81473136,48
116.82273030,1531
116.83473420,62
116.84473300,1514
116.85273457,80
116.86273551,1434
116.87473607,103
116.88473535,1410
116.89473677,121
116.90273762,1351
116.91473842,143
116.92473769,1328
116.93473959,163
116.94274020,1331
116.95474148,185
116.96474528,1261
116.97474265,202
116.98274851,1170
116.99474382,241
117.00474501,1158
117.01474738,262
117.02274632,1078
117.03482294,304
117.04350424,1023
117.05472708,365
117.06272221,947
117.07472444,398
117.08472538,816
117.09473205,439
117.10272264,704
117.11408615,467
117.12409544,620
117.13473296,508
117.14272213,669
117.15275121,560
117.16403747,416
117.17472434,591
117.18468761,407
117.19268775,635
117.20428967,423
117.21429133,677
117.22429276,417
117.23329973,739
117.24429297,338
117.25429392,800
117.26429462,349
117.27229500,848
117.28430271,240
117.29429817,912
117.30429792,202
117.31229877,991
117.32430029,147
117.33430147,1062
117.34130025,109
117.35430169,1135
117.36430359,75
117.37430358,1165
117.38230491,30
117.39430428,1226
117.40472293,0
117.41481900,1294
117.42472291,0
117.43248820,1347
117.44472289,0
117.45472455,1415
117.46477413,0
117.47277546,1477
117.48477435,0
117.49477434,1535
117.50477386,0
117.51277542,1603
117.52477503,0
117.53278899,1665
117.54472280,0
117.55272198,1743
117.56468534,0
117.57472467,1778
117.58472252,0
117.59265518,1851
117.60472274,0
117.61464834,1918
117.62352371,0
117.63229632,1974
117.64472294,0
117.65472460,2001
117.66449952,0
117.67272139,2126
117.68472266,0
117.69472456,2147
117.70449877,0
117.71262884,2227
117.72472239,0
117.73472428,2306
117.74472237,0
117.75272274,2310
117.76378751,0
117.77413440,2319
117.78465128,0
117.79215479,2285
117.80415702,0
117.81115770,2313
117.82415986,0
117.83316207,2288
117.84416199,0
117.85416079,2299
117.86516500,0
117.87216377,2304
117.88416338,0
117.89416409,2318
117.90416336,0
117.91216826,2267
117.92416930,0
117.93516922,2267
117.94416881,0
117.95216751,2238
117.96417141,0
117.97416973,2234
117.98417568,0
117.99217200,2239
118.00417209,0
118.01517367,2241
118.02417326,0
118.03317404,2237
118.04417467,0
118.05417705,2230
118.06417871,0
118.07217693,2277
118.08417749,0
118.09418011,2384
118.10417986,0
118.11418509,2393
118.12418032,0
118.13218188,2396
118.14418125,0
118.15502644,2399
118.16516137,0
118.17272091,2357
118.18472385,0
118.19472408,2369
118.20472193,0
118.21272111,2394
118.22472239,0
118.23419285,2397
118.24472165,0
118.25272083,2417
118.26406932,0
118.27448106,2442
118.28250074,0
118.29472399,2441
118.30472207,0
118.31450176,2431
118.32272077,0
118.33472395,2400
118.34431386,0
118.35472417,2431
118.36498499,0
118.37272120,2425
118.38463283,0
118.39472389,2433
118.40472174,0
118.41272068,2391
118.42472196,0
118.43472528,2439
118.44449639,0
118.45292878,2431
118.46429276,0
118.47472334,2423
118.48472214,0
118.49272084,2433
118.50472164,0
118.51484680,2419
118.52472281,0
118.53249669,2425
118.54472160,0
118.55472326,2429
118.56173778,0
118.57275009,2384
118.58449793,0
118.59416461,2413
118.60416460,0
118.61263180,2415
118.62463236,0
118.63472342,2413
118.64472246,0
118.65292501,2384
118.66471791,0
118.67472339,2384
118.68472171,0
118.69267035,2375
118.70448375,0
118.71467185,2391
118.72472167,0
118.73243999,2330
118.74444270,0
118.75444198,2381
118.76444674,0
118.77244377,2393
118.78444695,0
118.79444504,2392
118.80444789,0
118.81244731,2384
118.82444906,0
118.83444929,2387
118.84244800,0
118.85444999,2399
118.86448956,0
118.87445140,2370
118.88245249,0
118.89445257,2355
118.90424490,0
118.91524673,2369
118.92424631,0
118.93224812,2340
118.94424987,0
118.95424843,2336
118.96524930,0
118.97224998,2325
118.98425174,0
118.99425173,2301
119.00425649,0
119.01325417,2273
119.02425361,0
119.03225684,2317
119.04425526,0
119.05225587,2252
119.06525850,0
119.07425976,2233
119.08481741,0
119.09272075,2199
119.10436440,0
119.11449885,2172
119.12472177,0
119.13271976,2115
119.14449906,0
119.15472317,2064
119.16472125,0
119.17272019,2059
119.18449855,0
119.19472289,2025
119.20472074,0
119.21323061,1962
119.22472095,0
119.23388600,1867
119.24472070,0
119.25472283,1899
119.26418519,0
119.27271962,1842
119.28437614,0
119.29437757,1799
119.30437779,0
119.31238437,1774
119.32472157,0
119.33472276,1729
119.34445143,2
119.35245371,1671
119.36445689,25
119.37445641,1583
119.38445568,45
119.39245701,1570
119.40445638,58
119.41445875,1440
119.42245770,77
119.43445945,1485
119.44546151,93
119.45445991,1402
119.46246457,113
119.47446275,1402
119.48446298,130
119.49446273,1357
119.50446510,153
119.51249719,1261
119.52449608,176
119.53449750,1168
119.54449916,191
119.55250096,1175
119.56450391,226
119.57433987,1101
119.58472204,253
119.59202480,1083
119.59315705,298
119.61438966,998
119.62185121,341
119.62963533,866
119.62963533,388
119.64526176,851
119.66428494,432
119.67228413,768
119.68473315,474
119.68473315,687
119.70262742,511
119.71459460,642
119.72254348,560
119.73448610,643
119.73448610,592
119.75477290,576
119.76501322,638
119.77501464,528
119.78231931,687
119.79431796,482
119.80436683,716
119.81498408,405
119.82249665,767
119.83478928,321
119.84486890,843
119.85507059,277
119.86222982,905
119.87422633,221
119.88470912,967
119.89474750,111
119.90299940,1048
119.91469312,113
119.92105436,1104
119.93458366,93
119.94258404,1169
119.95502734,48
119.96500850,1227
119.97301149,0
119.98304892,1282
119.99315763,0
119.99599409,1341
120.01209307,0
120.01209307,1403
120.02772021,0
120.04335165,1456
120.04335165,0
120.05897880,1520
120.07460952,0
120.07460952,1602
120.09023952,0
120.09023952,1647
120.11330914,0
120.11330914,1733
120.13475657,0
120.14275694,1777
120.14530516,0
120.16093397,1821
120.16093397,0
120.17656088,1920
120.19219589,0
120.20424724,1971
120.21485448,0
120.21554351,2032
120.23203969,0
120.24503922,2023
120.25503945,0
120.26329827,2160
120.27429104,0
120.28481460,2211
120.29481626,0
120.30281520,2250
120.31286979,0
120.31286979,2316
120.32849550,0
120.34488416,2289
120.35471964,0
120.36271906,2295
120.37471986,0
120.37893748,2273
120.39456320,0
120.39456320,2302
120.41019607,0
120.41019607,2269
120.42582607,0
120.44145346,2277
120.44145346,0
120.46321368,2288
120.46321368,0
120.48271847,2271
120.49386978,0
120.50472188,2212
120.51190901,0
120.51190901,2263
120.52753472,0
120.54316735,2251
120.54316735,0
120.55879664,2258
120.57442760,0
120.57827544,2239
120.59492826,0
120.60271859,2269
120.61396384,0
120.61824131,2241
120.63495326,0
120.64246178,2246
120.65471935,0
120.66291094,2287
120.66341853,0
120.68094516,2383
120.69447684,0
120.69717717,2371
120.71373963,0
120.71373963,2371
120.73409414,0
120.73409414,2405
120.75471926,0
120.76472139,2373
120.77471924,0
120.77960563,2407
120.79437232,0
120.79800057,2423
120.81416750,0
120.82216668,2419
120.83416700,0
120.84461021,2422
120.85401917,0
120.86497855,2429
120.87404966,0
120.88299322,2427
120.89497089,0
120.90508533,2401
120.91411400,0
120.92300773,2394
120.93460488,0
120.94508553,2448
120.94603729,0
120.96297789,2413
120.96370268,0
120.98462653,2411
120.99449396,0
121.00271797,2438
121.01181507,0
121.02489710,2426
121.03420758,0
121.04227138,2428
121.05401039,0
121.06493497,2426
121.07477665,0
121.08296347,2417
121.09438992,0
121.10498905,2415
121.11472034,0
121.12289214,2413
121.13454151,0
121.14497519,2428
121.15498972,0
121.16231728,2359
121.17403221,0
121.18499851,2355
121.19506288,0
121.20210123,2409
121.21475554,0
121.22492862,2395
121.23410177,0
121.24227977,2399
121.25468493,0
121.26475883,2391
121.26772404,0
121.27810311,2384
121.29459357,0
121.29459357,2366
121.31167650,0
121.31167650,2383
121.32838273,0
121.32838273,2317
121.34515190,0
121.36169767,2342
121.36169767,0
121.37906384,2355
121.39509320,0
121.40242815,2368
121.41451383,0
121.41814446,2393
121.42897296,0
121.44478703,2358
121.45469308,0
121.46462679,2376
121.46699762,0
121.48207879,2371
121.49471998,0
121.49548364,2361
121.51437569,0
121.51786089,2287
121.53310919,0
121.54490805,2308
121.54638076,0
121.56241632,2253
121.56832552,0
121.57916498,2307
121.59474254,0
121.60274339,2317
121.61474276,0
121.62474394,2295
121.63474393,0
121.64575005,2262
121.65474582,0
121.66303396,2214
121.67454886,0
121.68472052,2207
121.69437480,0
121.70271754,2137
121.71449351,0
121.72149372,2112
121.73449612,0
121.74249697,2095
121.75449729,0
121.76449704,2089
121.77449775,0
121.78249812,2011
121.79450202,0
121.80449986,2017
121.81450057,0
121.82250118,1965
121.83450222,0
121.84450388,1943
121.85450339,0
121.86250567,1936
121.87472034,0
121.88460112,1893
121.89419675,0
121.90271711,1795
121.91284943,0
121.92472100,1925
121.93471909,10
121.94271731,1737
121.95471954,24
121.96487784,1687
121.97439599,48
121.98271704,1610
121.99510694,63
122.00428414,1420
122.01471877,79
122.02271724,1497
122.03471947,98
122.04506278,1461
122.05471945,117
122.06271172,1462
122.07471943,138
122.08472013,1391
122.09471965,167
122.10271716,1275
122.11471987,179
122.12471557,1307
122.13471937,202
122.14250398,1232
122.15471959,236
122.16471982,1168
122.17471933,267
122.18271661,991
122.19471931,305
122.20471907,944
122.21472025,359
122.22272301,940
122.23472261,389
122.24471927,685
122.25450516,439
122.26250458,785
122.27450609,481
122.28450942,725
122.29451156,529
122.30250812,689
122.31450748,561
122.32450819,711
122.33451152,597
122.34251165,693
122.35421205,643
122.36421561,656
122.37421465,679
122.38221550,592
122.39422154,741
122.40421629,560
122.41421986,795
122.42271638,497
122.43471932,879
122.44471383,275
122.45470953,941
122.46271586,224
122.47471237,977
122.48471451,97
122.49271393,1067
122.50471568,78
122.51471591,1107
122.52471614,58
122.53271651,1155
122.54471922,11
122.55471969,1227
122.56471968,0
122.57272029,1296
122.58472157,0
122.59472275,1315
122.60472488,0
122.61272216,1362
122.62473273,5
122.63488913,1403
122.64453578,0
122.65271664,1477
122.66471815,0
122.67471957,1499
122.68271756,0
122.69248891,1565
122.70471740,0
122.71471930,1719
122.72471762,0
122.73271656,1790
122.74444699,0
122.75471926,1830
122.76471829,0
122.77271605,1876
122.78471732,0
122.79471922,1985
122.80471730,0
122.81271625,2043
122.82471752,0
122.83471918,2118
122.84471726,0
122.85271645,2183
122.86471725,0
122.87471938,2241
122.88455939,0
122.89231229,2284
122.90471745,0
122.91471910,2178
122.92471743,0
122.93271637,2216
122.94471717,0
122.95471907,2285
122.96271753,0
122.97271609,2282
122.98471785,0
122.99471927,2266
123.00471783,0
123.01271605,2256
123.02461147,0
123.03471899,2265
123.04471731,0
123.05271602,2272
123.06471729,0
123.07471895,2239
123.08475423,0
123.09213591,2223
123.10471702,0
123.11471891,2208
123.12471795,0
123.13271642,2214
123.14471674,0
123.15471911,2197
123.16474485,0
123.17271614,2218
123.18471670,0
123.19471908,2239
123.20471716,0
123.21271586,2258
123.22471714,0
123.23471880,2305
123.24191308,0
123.25491357,2327
123.26391530,0
123.27491593,2374
123.28191638,0
123.29491663,2381
123.30491734,0
123.31491756,2406
123.32491851,0
123.33291912,2421
123.34491992,0
123.35492182,2419
123.36492372,0
123.37292385,2399
123.38492751,0
123.39492464,2400
123.40492582,0
123.41292644,2396
123.42492747,0
123.43492723,2421
123.44492865,0
123.45292926,2435
123.46396947,0
123.47497225,2435
123.48497200,0
123.49297404,2406
123.50497317,0
123.51497293,2416
123.52471662,0
123.53271556,2416
123.54430723,0
123.55471849,2409
123.56471705,0
123.57271600,2382
123.58471680,0
123.59353256,2379
123.59353256,0
123.60916018,2403
123.62478995,0
123.62478995,2423
123.64042044,0
123.64042044,2420
123.65604877,0
123.67167854,2458
123.67167854,0
123.68730736,2457
123.70404434,0
123.71415019,2434
123.71415019,0
123.72978139,2388
123.72978139,0
123.74540949,2401
123.76103830,0
123.76103830,2355
123.77666879,0
123.79229641,2410
123.79229641,0
123.80792665,2397
123.82355642,0
123.82355642,2405
123.83918858,0
123.83918858,2410
123.85481834,0
123.87046003,2413
123.87046003,0
123.88607621,2407
123.90212131,0
123.91502190,2384
123.92497730,0
123.93471789,2379
123.94446731,0
123.95297050,2372
123.96471620,0
123.97499561,2409
123.98399138,0
123.99234104,2347
124.00271630,0
124.01471806,2384
124.02490997,0
124.03290677,2399
124.04471612,0
124.05471802,2407
124.06471586,0
124.07271504,2361
124.07482886,0
124.09099579,2351
124.09099579,0
124.10662365,2338
124.12225342,0
124.12225342,2330
124.13788438,0
124.13788438,2338
124.15351319,0
124.16914535,2298
124.18478513,0
124.18478513,2300
124.20041466,0
124.20041466,2341
124.21605325,0
124.23167467,2256
124.23167467,0
124.24730587,2208
124.26336074,0
124.26336074,2192
124.27856946,0
124.29459548,2157
124.29459548,0
124.30981350,2165
124.32544303,0
124.32544303,2139
124.34468555,0
124.34468555,2091
124.36031723,0
124.36031723,2025
124.37594485,0
124.39210629,2037
124.40222931,0
124.40222931,1982
124.41785932,0
124.41785932,1971
124.43348885,0
124.45475912,1941
124.46477890,0
124.46528721,1851
124.48211861,0
124.49428105,1791
124.50428224,0
124.50781655,1761
124.52344418,3
124.52344418,1698
124.54217458,21
124.55417538,1648
124.55777884,45
124.57458377,1581
124.58273077,53
124.59437180,1526
124.60437417,75
124.61437488,1493
124.62466073,94
124.63274431,1434
124.64087892,112
124.64087892,1397
124.65650725,131
124.67213416,1339
124.67213416,157
124.68776250,1375
124.70339251,177
124.70339251,1217
124.71902490,196
124.73465419,1244
124.74492240,227
124.74694037,1232
124.76257086,253
124.76257086,1137
124.77820134,289
124.79383159,1061
124.79383159,336
124.80946183,1009
124.80946183,385
124.82508874,903
124.84072328,433
124.84072328,875
124.85634971,464
124.87198281,809
124.87198281,501
124.88760948,771
124.90324259,550
124.90324259,755
124.91886950,589
124.91886950,588
124.93450141,625
124.95012689,548
124.95012689,660
124.96575856,450
124.98138857,721
124.98138857,368
124.99701715,766
125.01264691,352
125.02419806,828
125.03419042,290
125.04069304,881
125.04069304,208
125.05631828,953
125.07501841,163
125.08274412,1007
125.09471631,116
125.10471702,1083
125.11457205,256
125.12271380,1135
125.13459492,212
125.14478421,1171
125.15471625,171
125.16271377,1229
125.17439747,112
125.18471694,1283
125.19471645,66
125.20271540,1319
125.21471667,29
125.22482562,1386
125.23471475,0
125.24271560,1439
125.25468731,0
125.26488781,1582
125.27471280,0
125.27752662,1554
125.29439116,0
125.30439258,1591
125.31425023,0
125.31975985,1647
125.33091354,0
125.34109879,1696
125.34109879,0
125.35779786,1737
125.37498307,0
125.37498307,1861
125.39107490,0
125.39107490,1941
125.40790653,0
125.42375755,2055
125.42473817,0
125.44090700,2154
125.44090700,0
125.45876813,2228
125.47410727,0
125.47410727,2269
125.49282479,0
125.49282479,2126
125.50765610,0
125.52467823,2171
125.52467823,0
125.54186845,2205
125.54186845,0
125.55766439,2299
125.57435632,0
125.57435632,2299
125.59108233,0
125.59108233,2288
125.61500239,0
125.62295270,2275
125.63495255,0
125.64495230,2266
125.65495563,0
125.66295576,2255
125.67495751,0
125.68495679,2224
125.69495726,0
125.70495796,2235
125.71495938,0
125.72295976,2224
125.73496103,0
125.74496341,2174
125.75447559,0
125.76271343,2217
125.77410269,0
125.78471661,2227
125.79475164,0
125.80271339,2217
125.81440592,0
125.82505918,2217
125.83471441,0
125.84248924,2229
125.85449100,0
125.86449242,2315
125.87449718,0
125.88249254,2352
125.89449549,0
125.90471435,2419
125.91471434,0
125.92271280,2418
125.93471384,0
125.94462132,2389
125.95471406,0
125.96271372,2404
125.97492838,0
125.98471618,2410
125.99471474,0
126.00271297,2416
126.01448846,0
126.02497530,2403
126.03497577,0
126.04297709,2377
126.05397749,0
126.06297731,2399
126.07497954,0
126.08497977,2411
126.09497929,0
126.10298014,2423
126.11398053,0
126.12498331,2381
126.13498354,0
126.14298391,2443
126.15398407,0
126.16498494,2416
126.17498779,0
126.18298650,2415
126.19471407,0
126.20471573,2416
126.21454334,0
126.22270465,2415
126.23423862,0
126.24471593,2435
126.25172997,0
126.26274252,2415
126.27466011,0
126.28471565,2446
126.29471374,0
126.30271268,2382
126.31471372,0
126.32471561,2423
126.33471394,0
126.34271264,2400
126.35471392,0
126.36471581,2419
126.37415075,0
126.38271284,2407
126.39471364,0
126.40471554,2410
126.41471362,0
126.42273164,2413
126.43471336,0
126.44471741,2414
126.45471358,0
126.46271276,2385
126.47471333,0
126.48471594,2389
126.49471331,0
126.50271225,2375
126.51471448,0
126.52471542,2370
126.53471351,0
126.54471564,2390
126.55471492,0
126.56271267,2401
126.57449126,0
126.58471560,2347
126.59439731,0
126.60267782,2357
126.61471343,0
126.62471008,2366
126.63448882,0
126.64271593,2379
126.65471339,0
126.66449380,2391
126.67449045,0
126.68249130,2380
126.69449162,0
126.70449471,2365
126.71349549,0
126.72249532,2263
126.73449397,0
126.74449706,2267
126.75449705,0
126.76249933,2281
126.77450228,0
126.78499889,2286
126.79500222,0
126.80300069,2288
126.81500196,0
126.82500577,2305
126.83500147,0
126.84300160,2279
126.85471392,0
126.86471581,2224
126.87466526,0
126.88271236,2191
126.89471340,0
126.90272856,2195
126.91471434,0
126.92408609,2156
126.93471336,0
126.94271183,2114
126.95423365,0
126.96423721,2077
126.97424221,0
126.98223639,2043
126.99469614,0
127.00471497,1937
127.01430154,0
127.02230167,1920
127.03430319,0
127.04430389,1884
127.05430460,0
127.06230497,1826
127.07430840,0
127.08430672,1818
127.09230924,0
127.10431075,1775
127.11431074,0
127.12531066,1703
127.13231039,21
127.14431190,1673
127.15431261,38
127.16431355,1646
127.17431712,55
127.18271160,1567
127.19471407,69
127.20471478,1531
127.21471334,89
127.22282338,1481
127.23471427,110
127.24471474,1406
127.25471425,128
127.26271844,1373
127.27449107,154
127.28471470,1271
127.29471421,176
127.30271149,1264
127.31471443,186
127.32473421,1236
127.33471417,213
127.34238505,1222
127.35471416,252
127.36471486,1177
127.37199545,281
127.38449240,1021
127.39471412,334
127.40471482,947
127.41271234,375
127.42471433,866
127.43471432,416
127.44471383,816
127.45266223,464
127.46374869,707
127.47471380,503
127.48471379,643
127.49271154,540
127.50471377,604
127.51462388,570
127.52462530,554
127.53262568,611
127.54462600,560
127.55462670,672
127.56462693,501
127.57262945,700
127.58462930,419
127.59479952,769
127.60480213,358
127.61280346,838
127.62480354,304
127.63480353,881
127.64480495,193
127.65280724,959
127.66480470,172
127.67480731,1014
127.68480873,110
127.69280910,1082
127.70480847,17
127.71480918,1117
127.72481251,21
127.73281121,1201
127.74481106,0
127.75481272,1255
127.76481366,0
127.77281308,1317
127.78481412,0
127.79481483,1350
127.80481577,0
127.81281853,1384
127.82481647,0
127.83481765,1482
127.84271312,0
127.85271168,1509
127.86467004,0
127.87471414,1565
127.88471246,0
127.89271092,1712
127.90395904,0
127.91395831,1751
127.92496014,0
127.93296194,1838
127.94495964,0
127.95446968,1895
127.96430731,0
127.97231126,1968
127.98430657,0
127.99430728,2045
128.00430751,0
128.01230884,2105
128.02431560,0
128.03431010,2178
128.04431105,0
128.05231214,2183
128.06431270,0
128.07431841,2128
128.08431363,0
128.09231472,2176
128.10431576,0
128.11431670,2205
128.12431741,0
128.13231874,2249
128.14432597,0
128.15431905,2279
128.16431975,0
128.17298579,2288
128.18398428,0
128.19498396,2274
128.20398617,0
128.21298599,2237
128.22399187,0
128.23498678,2273
128.24498773,0
128.25298810,2241
128.26399112,0
128.27499199,2224
128.28499198,0
128.29299283,2217
128.30499768,0
128.31499386,2229
128.32399678,0
128.33499527,2239
128.34450865,0
128.35271096,2251
128.36471200,0
128.37471366,2255
128.38448787,0
128.39245987,2255
128.40411234,0
128.41471362,2288
128.42476535,0
128.43271041,2375
128.44471192,0
128.45506763,2400
128.46445298,0
128.47272062,2384
128.48471117,0
128.49471402,2401
128.50271153,0
128.51248789,2393
128.52471137,0
128.53471375,2431
128.54432797,0
128.55271053,2398
128.56471157,0
128.57471395,2435
128.58448768,0
128.59249020,2422
128.60449648,0
128.61449027,2423
128.62450671,0
128.63271046,2430
128.64471126,0
128.65489435,2423
128.66471195,0
128.67254424,2439
128.68471146,0
128.69471383,2416
128.70449185,0
128.71271038,2396
128.72424150,0
128.73471332,2403
128.74448824,0
128.75271010,2414
128.76449537,0
128.77449560,2411
128.78149605,0
128.79449844,2371
128.80449915,0
128.81249952,2367
128.82450294,0
128.83450127,2372
128.84450197,0
128.85250282,2402
128.86450505,0
128.87350440,2383
128.88450432,0
128.89450574,2411
128.90450835,0
128.91250896,2377
128.92450714,0
128.93403983,2371
128.94404244,0
128.95204353,2433
128.96404219,0
